EnqueuedTimeUtc,deviceId,humidity,temparature,irTemparature
17/11/2023 18:09:59,290EF53,79,10,10
17/11/2023 18:09:59,290F362,77,10,11
17/11/2023 18:10:00,290EC1B,75,9,9
17/11/2023 18:10:06,290F39C,82,9,9
17/11/2023 18:10:24,290F190,0,0,58
17/11/2023 18:10:26,2908FDA,86,9,22
17/11/2023 18:10:26,290EAD5,0,0,-40
17/11/2023 18:10:36,2908E30,79,10,9
17/11/2023 18:13:58,290ED74,75,10,11
17/11/2023 18:13:59,2908BE4,82,9,9
17/11/2023 18:13:59,290EF53,80,10,10
17/11/2023 18:13:59,290F362,77,10,11
17/11/2023 18:14:00,290EC1B,75,9,9
17/11/2023 18:14:06,290F39C,81,9,9
17/11/2023 18:14:24,290F190,0,0,58
17/11/2023 18:14:26,2908FDA,87,9,22
17/11/2023 18:14:26,290EAD5,0,0,-40
17/11/2023 18:14:36,2908E30,79,10,9
17/11/2023 18:17:57,290ED74,75,10,11
17/11/2023 18:17:58,290EC1B,75,9,9
17/11/2023 18:17:58,290EF53,80,10,10
17/11/2023 18:17:58,290F362,77,10,11
17/11/2023 18:18:00,2908BE4,83,9,9
17/11/2023 18:18:04,2908E26,82,10,10
17/11/2023 18:18:08,290F39C,82,10,10
17/11/2023 18:18:24,290F190,0,0,58
17/11/2023 18:18:26,2908FDA,87,9,22
17/11/2023 18:18:26,290EAD5,0,0,-40
17/11/2023 18:18:36,2908E30,79,10,9
17/11/2023 18:21:57,290ED74,75,10,11
17/11/2023 18:21:58,290EC1B,74,9,9
17/11/2023 18:21:58,290EF53,80,10,10
17/11/2023 18:21:58,290F362,77,10,11
17/11/2023 18:22:00,2908BE4,83,9,9
17/11/2023 18:22:04,2908E26,82,10,10
17/11/2023 18:22:08,290F39C,81,10,9
17/11/2023 18:22:24,290F190,0,0,58
17/11/2023 18:22:26,2908FDA,87,9,22
17/11/2023 18:22:26,290EAD5,0,0,-40
17/11/2023 18:22:35,2908E30,79,10,9
17/11/2023 18:25:57,290ED74,75,10,11
17/11/2023 18:25:58,290EC1B,74,9,9
17/11/2023 18:25:58,290EF53,80,10,10
17/11/2023 18:25:58,290F362,78,10,11
17/11/2023 18:26:00,2908BE4,83,9,9
17/11/2023 18:26:04,2908E26,82,10,9
17/11/2023 18:26:08,290F39C,81,10,9
17/11/2023 18:26:24,290F190,0,0,58
17/11/2023 18:26:26,2908FDA,86,9,22
17/11/2023 18:26:26,290EAD5,0,0,-40
17/11/2023 18:26:35,2908E30,78,10,9
17/11/2023 18:29:57,290EF53,79,10,10
17/11/2023 18:29:58,2908BE4,83,9,9
17/11/2023 18:29:59,290EC1B,74,9,9
17/11/2023 18:29:59,290F362,76,10,10
17/11/2023 18:29:59,290ED74,74,10,11
17/11/2023 18:30:07,290F39C,81,10,10
17/11/2023 18:30:09,2908E26,81,10,10
17/11/2023 18:30:23,290F190,0,0,58
17/11/2023 18:30:25,2908FDA,87,9,22
17/11/2023 18:30:26,290EAD5,0,0,-40
17/11/2023 18:30:35,2908E30,78,10,9
17/11/2023 18:33:57,290EF53,79,10,10
17/11/2023 18:33:58,2908BE4,82,9,9
17/11/2023 18:33:59,290EC1B,74,9,9
17/11/2023 18:33:59,290F362,76,10,11
17/11/2023 18:33:59,290ED74,74,10,11
17/11/2023 18:34:07,290F39C,80,10,9
17/11/2023 18:34:09,2908E26,80,10,10
17/11/2023 18:34:23,290F190,0,0,58
17/11/2023 18:34:25,2908FDA,86,9,22
17/11/2023 18:34:26,290EAD5,0,0,-40
17/11/2023 18:34:35,2908E30,77,10,9
17/11/2023 18:37:57,290EF53,79,10,9
17/11/2023 18:37:58,2908BE4,81,9,9
17/11/2023 18:37:59,290EC1B,73,10,9
17/11/2023 18:37:59,290F362,76,10,11
17/11/2023 18:37:59,290ED74,73,10,11
17/11/2023 18:38:07,290F39C,80,10,9
17/11/2023 18:38:09,2908E26,80,10,10
17/11/2023 18:38:23,290F190,0,0,58
17/11/2023 18:38:25,2908FDA,86,9,22
17/11/2023 18:38:26,290EAD5,0,0,-40
17/11/2023 18:38:35,2908E30,77,10,9
17/11/2023 18:41:57,290EC1B,74,10,9
17/11/2023 18:41:58,290F362,76,10,11
17/11/2023 18:41:59,290ED74,73,10,11
17/11/2023 18:41:59,290EF53,78,10,10
17/11/2023 18:41:59,2908BE4,82,9,9
17/11/2023 18:42:06,2908E26,80,10,10
17/11/2023 18:42:07,290F39C,80,10,9
17/11/2023 18:42:25,2908FDA,86,9,22
17/11/2023 18:42:26,290F190,0,0,58
17/11/2023 18:42:26,290EAD5,0,0,-40
17/11/2023 18:42:35,2908E30,77,10,9
17/11/2023 18:45:57,290EC1B,74,10,9
17/11/2023 18:45:58,290F362,75,10,10
17/11/2023 18:45:59,290ED74,73,10,11
17/11/2023 18:45:59,290EF53,79,10,9
17/11/2023 18:45:59,2908BE4,81,9,9
17/11/2023 18:46:06,2908E26,80,10,9
17/11/2023 18:46:07,290F39C,80,10,10
17/11/2023 18:46:25,2908FDA,86,9,22
17/11/2023 18:46:26,290F190,0,0,58
17/11/2023 18:46:26,290EAD5,0,0,-40
17/11/2023 18:46:35,2908E30,77,10,9
17/11/2023 18:49:57,290EC1B,73,10,9
17/11/2023 18:49:58,290F362,75,10,11
17/11/2023 18:49:59,290ED74,73,10,11
17/11/2023 18:49:59,290EF53,78,10,10
17/11/2023 18:49:59,2908BE4,81,9,9
17/11/2023 18:50:06,2908E26,79,10,9
17/11/2023 18:50:07,290F39C,79,10,10
17/11/2023 18:50:25,2908FDA,86,9,22
17/11/2023 18:50:26,290F190,0,0,58
17/11/2023 18:50:26,290EAD5,0,0,-40
17/11/2023 18:50:35,2908E30,77,10,9
17/11/2023 18:54:13,290EF53,79,10,10
17/11/2023 18:54:21,2908E26,81,10,10
17/11/2023 18:54:23,290F39C,80,10,9
17/11/2023 18:54:28,290EC1B,74,10,9
17/11/2023 18:54:31,2908BE4,82,9,9
17/11/2023 18:54:31,290ED74,73,10,11
17/11/2023 18:54:33,290F362,75,10,11
17/11/2023 18:54:35,2908E30,77,10,10
17/11/2023 18:54:43,2908FDA,86,9,22
17/11/2023 18:55:23,290F190,0,0,58
17/11/2023 18:58:13,290EF53,79,10,10
17/11/2023 18:58:21,2908E26,80,10,10
17/11/2023 18:58:23,290F39C,80,10,10
17/11/2023 18:58:28,290EC1B,74,10,9
17/11/2023 18:58:31,2908BE4,82,9,9
17/11/2023 18:58:31,290ED74,74,10,11
17/11/2023 18:58:33,290F362,76,10,11
17/11/2023 18:58:35,2908E30,77,10,9
17/11/2023 18:58:43,2908FDA,86,9,22
17/11/2023 18:59:23,290F190,0,0,58
17/11/2023 19:02:13,290EF53,79,10,10
17/11/2023 19:02:21,2908E26,81,10,10
17/11/2023 19:02:23,290F39C,81,10,9
17/11/2023 19:02:28,290EC1B,74,10,9
17/11/2023 19:02:31,2908BE4,82,9,9
17/11/2023 19:02:31,290ED74,74,10,11
17/11/2023 19:02:33,290F362,76,10,11
17/11/2023 19:02:35,2908E30,78,10,9
17/11/2023 19:02:43,2908FDA,86,9,22
17/11/2023 19:03:23,290F190,0,0,58
17/11/2023 19:05:58,290ED74,75,10,11
17/11/2023 19:05:58,290F362,77,10,11
17/11/2023 19:05:59,2908BE4,82,9,9
17/11/2023 19:05:59,290EC1B,74,10,9
17/11/2023 19:05:59,290EF53,79,10,10
17/11/2023 19:06:05,290F39C,80,10,9
17/11/2023 19:06:08,2908E26,81,10,10
17/11/2023 19:06:24,2908FDA,86,9,22
17/11/2023 19:06:25,290F190,0,0,58
17/11/2023 19:06:25,290EAD5,0,0,-40
17/11/2023 19:06:35,2908E30,78,10,9
17/11/2023 19:09:58,290ED74,75,10,11
17/11/2023 19:09:58,290F362,77,10,11
17/11/2023 19:09:59,2908BE4,83,9,9
17/11/2023 19:09:59,290EC1B,74,9,9
17/11/2023 19:09:59,290EF53,79,10,9
17/11/2023 19:10:05,290F39C,81,10,10
17/11/2023 19:10:08,2908E26,82,10,10
17/11/2023 19:10:24,2908FDA,87,9,22
17/11/2023 19:10:25,290F190,0,0,58
17/11/2023 19:10:25,290EAD5,0,0,-40
17/11/2023 19:10:35,2908E30,78,10,9
17/11/2023 19:13:58,290ED74,75,10,11
17/11/2023 19:13:58,290F362,76,10,10
17/11/2023 19:13:59,2908BE4,83,9,9
17/11/2023 19:13:59,290EC1B,75,9,9
17/11/2023 19:13:59,290EF53,80,10,9
17/11/2023 19:14:05,290F39C,81,10,9
17/11/2023 19:14:08,2908E26,82,10,10
17/11/2023 19:14:24,2908FDA,87,9,22
17/11/2023 19:14:25,290F190,0,0,58
17/11/2023 19:14:25,290EAD5,0,0,-40
17/11/2023 19:14:35,2908E30,78,10,9
17/11/2023 19:17:57,2908BE4,82,9,9
17/11/2023 19:17:58,290EC1B,75,9,9
17/11/2023 19:17:59,290F362,77,10,11
17/11/2023 19:17:59,290EF53,80,10,10
17/11/2023 19:17:59,290ED74,75,10,11
17/11/2023 19:18:06,2908E26,82,10,10
17/11/2023 19:18:06,290F39C,80,10,10
17/11/2023 19:18:23,2908FDA,87,9,22
17/11/2023 19:18:25,290EAD5,0,0,-40
17/11/2023 19:18:26,290F190,0,0,58
17/11/2023 19:18:35,2908E30,77,10,9
17/11/2023 19:21:57,2908BE4,82,9,9
17/11/2023 19:21:58,290EC1B,75,10,9
17/11/2023 19:21:59,290F362,77,10,11
17/11/2023 19:21:59,290EF53,80,10,10
17/11/2023 19:21:59,290ED74,75,10,11
17/11/2023 19:22:06,2908E26,80,10,9
17/11/2023 19:22:06,290F39C,81,10,10
17/11/2023 19:22:23,2908FDA,87,9,22
17/11/2023 19:22:25,290EAD5,0,0,-40
17/11/2023 19:22:26,290F190,0,0,58
17/11/2023 19:22:35,2908E30,77,10,9
17/11/2023 19:25:57,2908BE4,83,9,9
17/11/2023 19:25:58,290EC1B,75,9,9
17/11/2023 19:25:59,290F362,78,10,10
17/11/2023 19:25:59,290EF53,80,10,10
17/11/2023 19:25:59,290ED74,75,10,11
17/11/2023 19:26:06,2908E26,82,10,10
17/11/2023 19:26:06,290F39C,81,10,10
17/11/2023 19:26:23,2908FDA,86,9,22
17/11/2023 19:26:25,290EAD5,0,0,-40
17/11/2023 19:26:26,290F190,0,0,58
17/11/2023 19:26:35,2908E30,79,10,9
17/11/2023 19:29:57,290F362,78,10,11
17/11/2023 19:29:58,2908BE4,83,9,9
17/11/2023 19:29:59,290EF53,81,10,10
17/11/2023 19:30:01,290EC1B,75,9,9
17/11/2023 19:30:05,290ED74,76,10,11
17/11/2023 19:30:06,290F39C,82,10,10
17/11/2023 19:30:08,2908E26,83,10,9
17/11/2023 19:30:24,290F190,0,0,58
17/11/2023 19:30:26,2908FDA,87,9,22
17/11/2023 19:30:27,290EAD5,0,0,-40
17/11/2023 19:30:35,2908E30,79,10,10
17/11/2023 19:33:57,290F362,78,10,11
17/11/2023 19:33:58,2908BE4,84,9,9
17/11/2023 19:33:59,290EF53,81,10,9
17/11/2023 19:34:01,290EC1B,75,9,9
17/11/2023 19:34:05,290ED74,77,10,11
17/11/2023 19:34:06,290F39C,81,10,9
17/11/2023 19:34:08,2908E26,83,10,10
17/11/2023 19:34:24,290F190,0,0,58
17/11/2023 19:34:26,2908FDA,87,9,22
17/11/2023 19:34:27,290EAD5,0,0,-40
17/11/2023 19:34:35,2908E30,79,10,9
17/11/2023 19:37:57,290F362,79,10,11
17/11/2023 19:37:58,2908BE4,84,9,9
17/11/2023 19:37:59,290EF53,80,10,10
17/11/2023 19:38:01,290EC1B,76,9,9
17/11/2023 19:38:05,290ED74,77,10,11
17/11/2023 19:38:06,290F39C,81,10,9
17/11/2023 19:38:08,2908E26,82,10,9
17/11/2023 19:38:24,290F190,0,0,58
17/11/2023 19:38:26,2908FDA,88,9,22
17/11/2023 19:38:27,290EAD5,0,0,-40
17/11/2023 19:38:35,2908E30,79,10,9
17/11/2023 19:41:57,290EC1B,76,9,9
17/11/2023 19:41:58,290ED74,76,10,11
17/11/2023 19:41:59,2908BE4,84,9,9
17/11/2023 19:41:59,290EF53,81,10,10
17/11/2023 19:41:59,290F362,78,10,11
17/11/2023 19:42:04,2908E26,82,10,10
17/11/2023 19:42:06,290F39C,80,10,9
17/11/2023 19:42:23,290F190,0,0,58
17/11/2023 19:42:26,290EAD5,0,0,-40
17/11/2023 19:42:35,2908E30,79,10,9
17/11/2023 19:45:57,290EC1B,75,9,9
17/11/2023 19:45:58,290ED74,77,10,11
17/11/2023 19:45:59,2908BE4,84,9,9
17/11/2023 19:45:59,290EF53,80,10,10
17/11/2023 19:45:59,290F362,79,10,11
17/11/2023 19:46:04,2908E26,83,9,9
17/11/2023 19:46:06,290F39C,81,9,9
17/11/2023 19:46:23,290F190,0,0,58
17/11/2023 19:46:26,290EAD5,0,0,-40
17/11/2023 19:46:35,2908E30,79,10,9
17/11/2023 19:49:57,290EC1B,75,9,9
17/11/2023 19:49:58,290ED74,77,10,11
17/11/2023 19:49:59,2908BE4,84,9,9
17/11/2023 19:49:59,290EF53,81,10,9
17/11/2023 19:49:59,290F362,78,10,11
17/11/2023 19:50:04,2908E26,83,10,10
17/11/2023 19:50:06,290F39C,81,9,9
17/11/2023 19:50:23,290F190,0,0,58
17/11/2023 19:50:26,290EAD5,0,0,-40
17/11/2023 19:50:35,2908E30,79,10,9
17/11/2023 19:53:56,290EF53,81,10,10
17/11/2023 19:53:57,2908BE4,84,9,9
17/11/2023 19:53:58,290ED74,77,10,11
17/11/2023 19:53:58,290EC1B,76,9,9
17/11/2023 19:53:58,290F362,79,10,11
17/11/2023 19:54:07,290F39C,82,9,9
17/11/2023 19:54:23,290F190,0,0,58
17/11/2023 19:54:23,2908FDA,88,9,22
17/11/2023 19:54:25,290EAD5,0,0,-40
17/11/2023 19:54:35,2908E30,79,9,9
17/11/2023 19:57:56,290EF53,81,10,9
17/11/2023 19:57:57,2908BE4,85,9,9
17/11/2023 19:57:58,290ED74,78,10,11
17/11/2023 19:57:58,290EC1B,76,9,9
17/11/2023 19:57:58,290F362,79,10,11
17/11/2023 19:58:07,290F39C,81,9,9
17/11/2023 19:58:23,290F190,0,0,58
17/11/2023 19:58:23,2908FDA,88,9,22
17/11/2023 19:58:25,290EAD5,0,0,-40
17/11/2023 19:58:35,2908E30,79,9,9
17/11/2023 20:01:56,290EF53,81,10,9
17/11/2023 20:01:57,2908BE4,84,9,9
17/11/2023 20:01:58,290ED74,78,10,11
17/11/2023 20:01:58,290EC1B,76,9,9
17/11/2023 20:01:58,290F362,80,10,11
17/11/2023 20:02:07,290F39C,81,9,9
17/11/2023 20:02:23,290F190,0,0,58
17/11/2023 20:02:23,2908FDA,88,9,22
17/11/2023 20:02:25,290EAD5,0,0,-40
17/11/2023 20:02:35,2908E30,79,9,9
17/11/2023 20:05:57,290ED74,77,10,11
17/11/2023 20:05:57,290EF53,81,9,9
17/11/2023 20:05:57,2908BE4,84,9,9
17/11/2023 20:05:57,290F362,80,10,11
17/11/2023 20:05:58,290EC1B,76,9,9
17/11/2023 20:06:05,290F39C,81,9,9
17/11/2023 20:06:24,290EAD5,0,0,-40
17/11/2023 20:06:25,290F190,0,0,58
17/11/2023 20:06:26,2908FDA,88,9,22
17/11/2023 20:06:35,2908E30,80,9,9
17/11/2023 20:09:57,290ED74,77,10,11
17/11/2023 20:09:57,290EF53,80,9,9
17/11/2023 20:09:57,2908BE4,84,9,9
17/11/2023 20:09:57,290F362,79,10,11
17/11/2023 20:09:58,290EC1B,76,9,9
17/11/2023 20:10:05,290F39C,81,9,9
17/11/2023 20:10:24,290EAD5,0,0,-40
17/11/2023 20:10:25,290F190,0,0,58
17/11/2023 20:10:26,2908FDA,88,9,22
17/11/2023 20:10:35,2908E30,80,9,9
17/11/2023 20:13:57,290ED74,77,10,11
17/11/2023 20:13:57,290EF53,80,9,9
17/11/2023 20:13:57,2908BE4,84,9,9
17/11/2023 20:13:57,290F362,78,10,11
17/11/2023 20:13:58,290EC1B,76,9,9
17/11/2023 20:14:05,290F39C,81,9,9
17/11/2023 20:14:24,290EAD5,0,0,-40
17/11/2023 20:14:25,290F190,0,0,58
17/11/2023 20:14:26,2908FDA,89,9,22
17/11/2023 20:14:35,2908E30,79,9,9
17/11/2023 20:17:58,290EC1B,76,9,9
17/11/2023 20:17:58,2908BE4,85,9,9
17/11/2023 20:17:59,290EF53,81,9,9
17/11/2023 20:17:59,290F362,79,10,11
17/11/2023 20:18:00,290ED74,77,10,11
17/11/2023 20:18:03,2908E26,82,9,9
17/11/2023 20:18:06,290F39C,81,9,9
17/11/2023 20:18:25,290F190,0,0,58
17/11/2023 20:18:25,2908FDA,89,9,22
17/11/2023 20:18:26,290EAD5,0,0,-40
17/11/2023 20:18:35,2908E30,79,9,9
17/11/2023 20:21:58,290EC1B,77,9,9
17/11/2023 20:21:58,2908BE4,85,9,9
17/11/2023 20:21:59,290EF53,83,9,9
17/11/2023 20:21:59,290F362,79,10,10
17/11/2023 20:22:00,290ED74,79,10,11
17/11/2023 20:22:03,2908E26,84,9,9
17/11/2023 20:22:06,290F39C,83,9,9
17/11/2023 20:22:25,290F190,0,0,58
17/11/2023 20:22:25,2908FDA,89,9,22
17/11/2023 20:22:26,290EAD5,0,0,-40
17/11/2023 20:22:36,2908E30,81,9,9
17/11/2023 20:25:58,290EC1B,77,9,9
17/11/2023 20:25:58,2908BE4,84,9,9
17/11/2023 20:25:59,290EF53,82,9,9
17/11/2023 20:25:59,290F362,81,10,10
17/11/2023 20:26:00,290ED74,80,10,11
17/11/2023 20:26:03,2908E26,84,9,9
17/11/2023 20:26:06,290F39C,82,9,9
17/11/2023 20:26:25,290F190,0,0,58
17/11/2023 20:26:25,2908FDA,89,9,22
17/11/2023 20:26:26,290EAD5,0,0,-40
17/11/2023 20:26:36,2908E30,81,9,9
17/11/2023 20:29:57,290EC1B,78,9,9
17/11/2023 20:29:58,290ED74,79,10,11
17/11/2023 20:29:59,290EF53,83,9,9
17/11/2023 20:29:59,2908BE4,85,9,9
17/11/2023 20:30:01,290F362,81,10,11
17/11/2023 20:30:03,2908E26,85,9,10
17/11/2023 20:30:06,290F39C,83,9,9
17/11/2023 20:30:24,290F190,0,0,58
17/11/2023 20:30:24,290EAD5,0,0,-40
17/11/2023 20:30:25,2908FDA,88,9,22
17/11/2023 20:30:36,2908E30,81,9,9
17/11/2023 20:33:57,290EC1B,78,9,9
17/11/2023 20:33:58,290ED74,79,10,11
17/11/2023 20:33:59,290EF53,82,9,9
17/11/2023 20:33:59,2908BE4,85,9,9
17/11/2023 20:34:01,290F362,80,10,10
17/11/2023 20:34:03,2908E26,85,9,9
17/11/2023 20:34:06,290F39C,83,9,9
17/11/2023 20:34:24,290F190,0,0,58
17/11/2023 20:34:24,290EAD5,0,0,-40
17/11/2023 20:34:25,2908FDA,88,9,22
17/11/2023 20:34:35,2908E30,81,9,9
17/11/2023 20:37:57,290EC1B,77,9,9
17/11/2023 20:37:58,290ED74,79,10,11
17/11/2023 20:37:59,290EF53,83,9,9
17/11/2023 20:37:59,2908BE4,85,9,9
17/11/2023 20:38:01,290F362,81,10,11
17/11/2023 20:38:03,2908E26,85,9,9
17/11/2023 20:38:06,290F39C,83,9,9
17/11/2023 20:38:24,290F190,0,0,58
17/11/2023 20:38:24,290EAD5,0,0,-40
17/11/2023 20:38:25,2908FDA,89,9,22
17/11/2023 20:38:35,2908E30,82,9,9
17/11/2023 20:41:56,290EF53,83,9,9
17/11/2023 20:41:57,2908BE4,85,9,9
17/11/2023 20:41:57,290F362,81,10,11
17/11/2023 20:41:58,290EC1B,78,9,9
17/11/2023 20:41:58,290ED74,79,10,11
17/11/2023 20:42:03,2908E26,85,9,9
17/11/2023 20:42:04,290F39C,83,9,9
17/11/2023 20:42:24,2908FDA,90,9,22
17/11/2023 20:42:25,290F190,0,0,58
17/11/2023 20:42:26,290EAD5,0,0,-40
17/11/2023 20:42:35,2908E30,81,9,9
17/11/2023 20:45:56,290EF53,83,9,9
17/11/2023 20:45:57,2908BE4,86,9,9
17/11/2023 20:45:57,290F362,81,10,11
17/11/2023 20:45:58,290EC1B,78,9,9
17/11/2023 20:45:58,290ED74,79,10,11
17/11/2023 20:46:03,2908E26,85,9,9
17/11/2023 20:46:04,290F39C,83,9,9
17/11/2023 20:46:24,2908FDA,90,9,22
17/11/2023 20:46:25,290F190,0,0,58
17/11/2023 20:46:26,290EAD5,0,0,-40
17/11/2023 20:46:35,2908E30,81,9,9
17/11/2023 20:49:56,290EF53,83,9,9
17/11/2023 20:49:57,2908BE4,86,9,9
17/11/2023 20:49:57,290F362,81,10,11
17/11/2023 20:49:58,290EC1B,78,9,9
17/11/2023 20:49:58,290ED74,79,10,11
17/11/2023 20:50:03,2908E26,85,9,10
17/11/2023 20:50:04,290F39C,84,9,9
17/11/2023 20:50:24,2908FDA,90,9,22
17/11/2023 20:50:25,290F190,0,0,58
17/11/2023 20:50:26,290EAD5,0,0,-40
17/11/2023 20:50:35,2908E30,81,9,9
17/11/2023 20:53:57,290EC1B,78,9,9
17/11/2023 20:53:57,290F362,81,10,11
17/11/2023 20:53:58,290EF53,84,9,9
17/11/2023 20:53:58,290ED74,79,10,11
17/11/2023 20:53:59,2908BE4,87,9,9
17/11/2023 20:54:06,290F39C,84,9,9
17/11/2023 20:54:06,2908E26,85,9,9
17/11/2023 20:54:24,2908FDA,90,9,22
17/11/2023 20:54:25,290F190,0,0,58
17/11/2023 20:54:35,2908E30,82,9,9
17/11/2023 20:57:57,290EC1B,79,9,9
17/11/2023 20:57:57,290F362,82,10,11
17/11/2023 20:57:58,290EF53,84,9,9
17/11/2023 20:57:58,290ED74,80,10,11
17/11/2023 20:57:59,2908BE4,87,9,9
17/11/2023 20:58:06,290F39C,84,9,9
17/11/2023 20:58:06,2908E26,86,9,9
17/11/2023 20:58:24,2908FDA,90,9,22
17/11/2023 20:58:25,290F190,0,0,58
17/11/2023 21:01:57,290EC1B,79,9,9
17/11/2023 21:01:57,290F362,82,10,11
17/11/2023 21:01:58,290EF53,85,9,9
17/11/2023 21:01:58,290ED74,80,10,11
17/11/2023 21:01:59,2908BE4,88,9,9
17/11/2023 21:02:06,290F39C,85,9,9
17/11/2023 21:02:06,2908E26,86,9,10
17/11/2023 21:02:24,2908FDA,90,9,22
17/11/2023 21:02:25,290F190,0,0,58
17/11/2023 21:05:57,290EC1B,79,9,9
17/11/2023 21:05:57,290ED74,80,10,11
17/11/2023 21:05:58,290EF53,84,9,9
17/11/2023 21:05:58,290F362,81,11,11
17/11/2023 21:05:58,2908BE4,87,9,9
17/11/2023 21:06:04,2908E26,86,9,9
17/11/2023 21:06:06,290F39C,85,9,9
17/11/2023 21:06:17,2908E30,82,9,9
17/11/2023 21:06:23,2908FDA,90,9,22
17/11/2023 21:06:25,290F190,0,0,58
17/11/2023 21:06:28,290EAD5,0,0,-40
17/11/2023 21:09:57,290EC1B,79,9,9
17/11/2023 21:09:57,290ED74,80,10,11
17/11/2023 21:09:58,290EF53,85,9,9
17/11/2023 21:09:58,290F362,81,11,11
17/11/2023 21:09:58,2908BE4,87,9,9
17/11/2023 21:10:04,2908E26,86,10,10
17/11/2023 21:10:06,290F39C,85,10,9
17/11/2023 21:10:17,2908E30,83,10,9
17/11/2023 21:10:23,2908FDA,90,9,22
17/11/2023 21:10:25,290F190,0,0,58
17/11/2023 21:10:28,290EAD5,0,0,-40
17/11/2023 21:13:57,290EC1B,79,9,10
17/11/2023 21:13:57,290ED74,80,10,11
17/11/2023 21:13:58,290EF53,85,9,10
17/11/2023 21:13:58,290F362,82,11,11
17/11/2023 21:13:58,2908BE4,87,9,9
17/11/2023 21:14:04,2908E26,86,10,10
17/11/2023 21:14:06,290F39C,85,10,9
17/11/2023 21:14:17,2908E30,83,10,9
17/11/2023 21:14:23,2908FDA,91,9,22
17/11/2023 21:14:25,290F190,0,0,58
17/11/2023 21:14:28,290EAD5,0,0,-40
17/11/2023 21:17:57,2908BE4,87,9,9
17/11/2023 21:17:57,290EF53,85,9,10
17/11/2023 21:17:58,290ED74,80,10,11
17/11/2023 21:17:58,290F362,82,11,11
17/11/2023 21:17:59,290EC1B,79,9,9
17/11/2023 21:18:04,2908E26,86,10,10
17/11/2023 21:18:06,290F39C,85,10,9
17/11/2023 21:18:18,2908E30,83,10,9
17/11/2023 21:18:25,290F190,0,0,58
17/11/2023 21:18:26,290EAD5,0,0,-40
17/11/2023 21:18:26,2908FDA,91,9,22
17/11/2023 21:21:57,2908BE4,87,9,9
17/11/2023 21:21:57,290EF53,85,9,9
17/11/2023 21:21:58,290ED74,80,10,11
17/11/2023 21:21:58,290F362,81,11,11
17/11/2023 21:21:59,290EC1B,79,9,9
17/11/2023 21:22:04,2908E26,86,10,10
17/11/2023 21:22:06,290F39C,85,9,9
17/11/2023 21:22:18,2908E30,83,10,9
17/11/2023 21:22:25,290F190,0,0,58
17/11/2023 21:22:26,290EAD5,0,0,-40
17/11/2023 21:22:26,2908FDA,91,9,22
17/11/2023 21:25:57,2908BE4,87,9,9
17/11/2023 21:25:57,290EF53,85,9,10
17/11/2023 21:25:58,290ED74,81,10,11
17/11/2023 21:25:58,290F362,81,11,11
17/11/2023 21:25:59,290EC1B,79,9,9
17/11/2023 21:26:04,2908E26,86,10,9
17/11/2023 21:26:06,290F39C,85,9,9
17/11/2023 21:26:18,2908E30,82,9,9
17/11/2023 21:26:25,290F190,0,0,58
17/11/2023 21:26:26,290EAD5,0,0,-40
17/11/2023 21:26:26,2908FDA,91,9,22
17/11/2023 21:29:58,2908BE4,87,9,9
17/11/2023 21:29:58,290ED74,81,10,11
17/11/2023 21:29:58,290EC1B,79,9,9
17/11/2023 21:29:58,290EF53,85,9,9
17/11/2023 21:29:59,290F362,83,11,11
17/11/2023 21:30:04,2908E26,86,9,9
17/11/2023 21:30:05,290F39C,85,9,9
17/11/2023 21:30:17,2908E30,83,9,9
17/11/2023 21:30:25,290F190,0,0,58
17/11/2023 21:30:25,2908FDA,91,9,22
17/11/2023 21:30:25,290EAD5,0,0,-40
17/11/2023 21:33:58,2908BE4,88,9,9
17/11/2023 21:33:58,290ED74,81,10,11
17/11/2023 21:33:58,290EC1B,80,9,9
17/11/2023 21:33:58,290EF53,85,9,9
17/11/2023 21:33:59,290F362,83,11,11
17/11/2023 21:34:04,2908E26,87,10,9
17/11/2023 21:34:05,290F39C,85,9,9
17/11/2023 21:34:17,2908E30,83,9,9
17/11/2023 21:34:25,290F190,0,0,58
17/11/2023 21:34:25,2908FDA,91,9,22
17/11/2023 21:34:25,290EAD5,0,0,-40
17/11/2023 21:37:58,2908BE4,88,9,9
17/11/2023 21:37:58,290ED74,81,10,11
17/11/2023 21:37:58,290EC1B,80,9,9
17/11/2023 21:37:58,290EF53,86,9,9
17/11/2023 21:37:59,290F362,81,11,11
17/11/2023 21:38:04,2908E26,87,10,10
17/11/2023 21:38:05,290F39C,86,9,9
17/11/2023 21:38:17,2908E30,83,9,9
17/11/2023 21:38:25,290F190,0,0,58
17/11/2023 21:38:25,2908FDA,91,9,22
17/11/2023 21:38:25,290EAD5,0,0,-40
17/11/2023 21:41:58,290EC1B,80,9,9
17/11/2023 21:41:58,290ED74,80,10,11
17/11/2023 21:41:58,290F362,81,11,11
17/11/2023 21:41:58,2908BE4,88,9,9
17/11/2023 21:41:59,290EF53,86,9,9
17/11/2023 21:42:03,2908E26,87,10,9
17/11/2023 21:42:05,290F39C,86,9,9
17/11/2023 21:42:18,2908E30,83,9,9
17/11/2023 21:42:24,290EAD5,0,0,-40
17/11/2023 21:42:26,290F190,0,0,58
17/11/2023 21:45:58,290EC1B,80,9,9
17/11/2023 21:45:58,290ED74,80,10,11
17/11/2023 21:45:58,290F362,82,11,11
